Codice Regione,Codice Unità territoriale sovracomunale,Codice Provincia,Codice Comune formato alfanumerico,Denominazione in italiano,Codice Ripartizione Geografica,Ripartizione geografica,Regione,Provincia,Tipologia di Unità territoriale sovracomunale,Flag capoluogo di provincia città metropolitana,Sigla automobilistica,Codice Comune formato numerico,Codice Comune numerico con 103 province (dal 1995 al 2005),Codice Catastale del comune
9,45,45,45008,Fosdinovo,3,Centro,Toscana,Massa-Carrara,1,0,MS,45008,45008,D735
9,45,45,45009,Licciana Nardi,3,Centro,Toscana,Massa-Carrara,1,0,MS,45009,45009,E574
9,45,45,45010,Massa,3,Centro,Toscana,Massa-Carrara,1,1,MS,45010,45010,F023
9,45,45,45011,Montignoso,3,Centro,Toscana,Massa-Carrara,1,0,MS,45011,45011,F679
9,45,45,45012,Mulazzo,3,Centro,Toscana,Massa-Carrara,1,0,MS,45012,45012,F802
9,45,45,45013,Podenzana,3,Centro,Toscana,Massa-Carrara,1,0,MS,45013,45013,G746
9,45,45,45014,Pontremoli,3,Centro,Toscana,Massa-Carrara,1,0,MS,45014,45014,G870
9,45,45,45015,Tresana,3,Centro,Toscana,Massa-Carrara,1,0,MS,45015,45015,L386
9,45,45,45016,Villafranca in Lunigiana,3,Centro,Toscana,Massa-Carrara,1,0,MS,45016,45016,L946
9,45,45,45017,Zeri,3,Centro,Toscana,Massa-Carrara,1,0,MS,45017,45017,M169
9,46,46,46001,Altopascio,3,Centro,Toscana,Lucca,1,0,LU,46001,46001,A241
9,46,46,46002,Bagni di Lucca,3,Centro,Toscana,Lucca,1,0,LU,46002,46002,A560
9,46,46,46003,Barga,3,Centro,Toscana,Lucca,1,0,LU,46003,46003,A657
9,46,46,46004,Borgo a Mozzano,3,Centro,Toscana,Lucca,1,0,LU,46004,46004,B007
9,46,46,46005,Camaiore,3,Centro,Toscana,Lucca,1,0,LU,46005,46005,B455
9,46,46,46006,Camporgiano,3,Centro,Toscana,Lucca,1,0,LU,46006,46006,B557
9,46,46,46007,Capannori,3,Centro,Toscana,Lucca,1,0,LU,46007,46007,B648
9,46,46,46008,Careggine,3,Centro,Toscana,Lucca,1,0,LU,46008,46008,B760
9,46,46,46009,Castelnuovo di Garfagnana,3,Centro,Toscana,Lucca,1,0,LU,46009,46009,C236
9,46,46,46010,Castiglione di Garfagnana,3,Centro,Toscana,Lucca,1,0,LU,46010,46010,C303
9,46,46,46011,Coreglia Antelminelli,3,Centro,Toscana,Lucca,1,0,LU,46011,46011,C996
9,46,46,46013,Forte dei Marmi,3,Centro,Toscana,Lucca,1,0,LU,46013,46013,D730
9,46,46,46014,Fosciandora,3,Centro,Toscana,Lucca,1,0,LU,46014,46014,D734
9,46,46,46015,Gallicano,3,Centro,Toscana,Lucca,1,0,LU,46015,46015,D874
9,46,46,46017,Lucca,3,Centro,Toscana,Lucca,1,1,LU,46017,46017,E715
9,46,46,46018,Massarosa,3,Centro,Toscana,Lucca,1,0,LU,46018,46018,F035
9,46,46,46019,Minucciano,3,Centro,Toscana,Lucca,1,0,LU,46019,46019,F225
9,46,46,46020,Molazzana,3,Centro,Toscana,Lucca,1,0,LU,46020,46020,F283
9,46,46,46021,Montecarlo,3,Centro,Toscana,Lucca,1,0,LU,46021,46021,F452
9,46,46,46022,Pescaglia,3,Centro,Toscana,Lucca,1,0,LU,46022,46022,G480
9,46,46,46023,Piazza al Serchio,3,Centro,Toscana,Lucca,1,0,LU,46023,46023,G582
9,46,46,46024,Pietrasanta,3,Centro,Toscana,Lucca,1,0,LU,46024,46024,G628
9,46,46,46025,Pieve Fosciana,3,Centro,Toscana,Lucca,1,0,LU,46025,46025,G648
9,46,46,46026,Porcari,3,Centro,Toscana,Lucca,1,0,LU,46026,46026,G882
9,46,46,46027,San Romano in Garfagnana,3,Centro,Toscana,Lucca,1,0,LU,46027,46027,I142
9,46,46,46028,Seravezza,3,Centro,Toscana,Lucca,1,0,LU,46028,46028,I622
9,46,46,46030,Stazzema,3,Centro,Toscana,Lucca,1,0,LU,46030,46030,I942
9,46,46,46031,Vagli Sotto,3,Centro,Toscana,Lucca,1,0,LU,46031,46031,L533
9,46,46,46033,Viareggio,3,Centro,Toscana,Lucca,1,0,LU,46033,46033,L833
9,46,46,46034,Villa Basilica,3,Centro,Toscana,Lucca,1,0,LU,46034,46034,L913
9,46,46,46035,Villa Collemandina,3,Centro,Toscana,Lucca,1,0,LU,46035,46035,L926
9,46,46,46036,Fabbriche di Vergemoli,3,Centro,Toscana,Lucca,1,0,LU,46036,46036,M319
9,46,46,46037,Sillano Giuncugnano,3,Centro,Toscana,Lucca,1,0,LU,46037,46037,M347
9,47,47,47002,Agliana,3,Centro,Toscana,Pistoia,1,0,PT,47002,47002,A071
9,47,47,47003,Buggiano,3,Centro,Toscana,Pistoia,1,0,PT,47003,47003,B251
9,47,47,47005,Lamporecchio,3,Centro,Toscana,Pistoia,1,0,PT,47005,47005,E432
9,47,47,47006,Larciano,3,Centro,Toscana,Pistoia,1,0,PT,47006,47006,E451
9,47,47,47007,Marliana,3,Centro,Toscana,Pistoia,1,0,PT,47007,47007,E960
9,47,47,47008,Massa e Cozzile,3,Centro,Toscana,Pistoia,1,0,PT,47008,47008,F025
9,47,47,47009,Monsummano Terme,3,Centro,Toscana,Pistoia,1,0,PT,47009,47009,F384
9,47,47,47010,Montale,3,Centro,Toscana,Pistoia,1,0,PT,47010,47010,F410
9,47,47,47011,Montecatini-Terme,3,Centro,Toscana,Pistoia,1,0,PT,47011,47011,A561
9,47,47,47012,Pescia,3,Centro,Toscana,Pistoia,1,0,PT,47012,47012,G491
9,47,47,47013,Pieve a Nievole,3,Centro,Toscana,Pistoia,1,0,PT,47013,47013,G636
9,47,47,47014,Pistoia,3,Centro,Toscana,Pistoia,1,1,PT,47014,47014,G713
9,47,47,47016,Ponte Buggianese,3,Centro,Toscana,Pistoia,1,0,PT,47016,47016,G833
9,47,47,47017,Quarrata,3,Centro,Toscana,Pistoia,1,0,PT,47017,47017,H109
9,47,47,47018,Sambuca Pistoiese,3,Centro,Toscana,Pistoia,1,0,PT,47018,47018,H744
9,47,47,47020,Serravalle Pistoiese,3,Centro,Toscana,Pistoia,1,0,PT,47020,47020,I660
9,47,47,47021,Uzzano,3,Centro,Toscana,Pistoia,1,0,PT,47021,47021,L522
9,47,47,47022,Chiesina Uzzanese,3,Centro,Toscana,Pistoia,1,0,PT,47022,47022,C631
9,47,47,47023,Abetone Cutigliano,3,Centro,Toscana,Pistoia,1,0,PT,47023,47023,M376
9,47,47,47024,San Marcello Piteglio,3,Centro,Toscana,Pistoia,1,0,PT,47024,47024,M377
9,248,48,48001,Bagno a Ripoli,3,Centro,Toscana,Firenze,3,0,FI,48001,48001,A564
9,248,48,48002,Barberino di Mugello,3,Centro,Toscana,Firenze,3,0,FI,48002,48002,A632
9,248,48,48004,Borgo San Lorenzo,3,Centro,Toscana,Firenze,3,0,FI,48004,48004,B036
9,248,48,48005,Calenzano,3,Centro,Toscana,Firenze,3,0,FI,48005,48005,B406
9,248,48,48006,Campi Bisenzio,3,Centro,Toscana,Firenze,3,0,FI,48006,48006,B507
9,248,48,48008,Capraia e Limite,3,Centro,Toscana,Firenze,3,0,FI,48008,48008,B684
9,248,48,48010,Castelfiorentino,3,Centro,Toscana,Firenze,3,0,FI,48010,48010,C101
9,248,48,48011,Cerreto Guidi,3,Centro,Toscana,Firenze,3,0,FI,48011,48011,C529
9,248,48,48012,Certaldo,3,Centro,Toscana,Firenze,3,0,FI,48012,48012,C540
9,248,48,48013,Dicomano,3,Centro,Toscana,Firenze,3,0,FI,48013,48013,D299
9,248,48,48014,Empoli,3,Centro,Toscana,Firenze,3,0,FI,48014,48014,D403
9,248,48,48015,Fiesole,3,Centro,Toscana,Firenze,3,0,FI,48015,48015,D575
9,248,48,48017,Firenze,3,Centro,Toscana,Firenze,3,1,FI,48017,48017,D612
9,248,48,48018,Firenzuola,3,Centro,Toscana,Firenze,3,0,FI,48018,48018,D613
9,248,48,48019,Fucecchio,3,Centro,Toscana,Firenze,3,0,FI,48019,48019,D815
9,248,48,48020,Gambassi Terme,3,Centro,Toscana,Firenze,3,0,FI,48020,48020,D895
9,248,48,48021,Greve in Chianti,3,Centro,Toscana,Firenze,3,0,FI,48021,48021,E169
9,248,48,48022,Impruneta,3,Centro,Toscana,Firenze,3,0,FI,48022,48022,E291
9,248,48,48024,Lastra a Signa,3,Centro,Toscana,Firenze,3,0,FI,48024,48024,E466
9,248,48,48025,Londa,3,Centro,Toscana,Firenze,3,0,FI,48025,48025,E668
9,248,48,48026,Marradi,3,Centro,Toscana,Firenze,3,0,FI,48026,48026,E971
9,248,48,48027,Montaione,3,Centro,Toscana,Firenze,3,0,FI,48027,48027,F398
9,248,48,48028,Montelupo Fiorentino,3,Centro,Toscana,Firenze,3,0,FI,48028,48028,F551
9,248,48,48030,Montespertoli,3,Centro,Toscana,Firenze,3,0,FI,48030,48030,F648
9,248,48,48031,Palazzuolo sul Senio,3,Centro,Toscana,Firenze,3,0,FI,48031,48031,G270
9,248,48,48032,Pelago,3,Centro,Toscana,Firenze,3,0,FI,48032,48032,G420
9,248,48,48033,Pontassieve,3,Centro,Toscana,Firenze,3,0,FI,48033,48033,G825
9,248,48,48035,Reggello,3,Centro,Toscana,Firenze,3,0,FI,48035,48035,H222
9,248,48,48036,Rignano sull'Arno,3,Centro,Toscana,Firenze,3,0,FI,48036,48036,H286
9,248,48,48037,Rufina,3,Centro,Toscana,Firenze,3,0,FI,48037,48037,H635
9,248,48,48038,San Casciano in Val di Pesa,3,Centro,Toscana,Firenze,3,0,FI,48038,48038,H791
9,248,48,48039,San Godenzo,3,Centro,Toscana,Firenze,3,0,FI,48039,48039,H937
9,248,48,48041,Scandicci,3,Centro,Toscana,Firenze,3,0,FI,48041,48041,B962
9,248,48,48043,Sesto Fiorentino,3,Centro,Toscana,Firenze,3,0,FI,48043,48043,I684
9,248,48,48044,Signa,3,Centro,Toscana,Firenze,3,0,FI,48044,48044,I728
9,248,48,48046,Vaglia,3,Centro,Toscana,Firenze,3,0,FI,48046,48046,L529
9,248,48,48049,Vicchio,3,Centro,Toscana,Firenze,3,0,FI,48049,48049,L838
9,248,48,48050,Vinci,3,Centro,Toscana,Firenze,3,0,FI,48050,48050,M059
9,248,48,48052,Figline e Incisa Valdarno,3,Centro,Toscana,Firenze,3,0,FI,48052,48052,M321
9,248,48,48053,Scarperia e San Piero,3,Centro,Toscana,Firenze,3,0,FI,48053,48053,M326
9,248,48,48054,Barberino Tavarnelle,3,Centro,Toscana,Firenze,3,0,FI,48054,48054,M408
9,49,49,49001,Bibbona,3,Centro,Toscana,Livorno,1,0,LI,49001,49001,A852
9,49,49,49002,Campiglia Marittima,3,Centro,Toscana,Livorno,1,0,LI,49002,49002,B509
9,49,49,49003,Campo nell'Elba,3,Centro,Toscana,Livorno,1,0,LI,49003,49003,B553
9,49,49,49004,Capoliveri,3,Centro,Toscana,Livorno,1,0,LI,49004,49004,B669
9,49,49,49005,Capraia Isola,3,Centro,Toscana,Livorno,1,0,LI,49005,49005,B685
9,49,49,49006,Castagneto Carducci,3,Centro,Toscana,Livorno,1,0,LI,49006,49006,C044
9,49,49,49007,Cecina,3,Centro,Toscana,Livorno,1,0,LI,49007,49007,C415
9,49,49,49008,Collesalvetti,3,Centro,Toscana,Livorno,1,0,LI,49008,49008,C869
9,49,49,49009,Livorno,3,Centro,Toscana,Livorno,1,1,LI,49009,49009,E625
9,49,49,49010,Marciana,3,Centro,Toscana,Livorno,1,0,LI,49010,49010,E930
9,49,49,49011,Marciana Marina,3,Centro,Toscana,Livorno,1,0,LI,49011,49011,E931
9,49,49,49012,Piombino,3,Centro,Toscana,Livorno,1,0,LI,49012,49012,G687
9,49,49,49013,Porto Azzurro,3,Centro,Toscana,Livorno,1,0,LI,49013,49013,E680
9,49,49,49014,Portoferraio,3,Centro,Toscana,Livorno,1,0,LI,49014,49014,G912
9,49,49,49017,Rosignano Marittimo,3,Centro,Toscana,Livorno,1,0,LI,49017,49017,H570
9,49,49,49018,San Vincenzo,3,Centro,Toscana,Livorno,1,0,LI,49018,49018,I390
9,49,49,49019,Sassetta,3,Centro,Toscana,Livorno,1,0,LI,49019,49019,I454
9,49,49,49020,Suvereto,3,Centro,Toscana,Livorno,1,0,LI,49020,49020,L019
9,49,49,49021,Rio,3,Centro,Toscana,Livorno,1,0,LI,49021,49021,M391
9,50,50,50001,Bientina,3,Centro,Toscana,Pisa,1,0,PI,50001,50001,A864
9,50,50,50002,Buti,3,Centro,Toscana,Pisa,1,0,PI,50002,50002,B303
9,50,50,50003,Calci,3,Centro,Toscana,Pisa,1,0,PI,50003,50003,B390
9,50,50,50004,Calcinaia,3,Centro,Toscana,Pisa,1,0,PI,50004,50004,B392
9,50,50,50005,Capannoli,3,Centro,Toscana,Pisa,1,0,PI,50005,50005,B647
9,50,50,50006,Casale Marittimo,3,Centro,Toscana,Pisa,1,0,PI,50006,50006,B878
9,50,50,50008,Cascina,3,Centro,Toscana,Pisa,1,0,PI,50008,50008,B950
9,50,50,50009,Castelfranco di Sotto,3,Centro,Toscana,Pisa,1,0,PI,50009,50009,C113
9,50,50,50010,Castellina Marittima,3,Centro,Toscana,Pisa,1,0,PI,50010,50010,C174
9,50,50,50011,Castelnuovo di Val di Cecina,3,Centro,Toscana,Pisa,1,0,PI,50011,50011,C244
9,50,50,50012,Chianni,3,Centro,Toscana,Pisa,1,0,PI,50012,50012,C609
9,50,50,50014,Fauglia,3,Centro,Toscana,Pisa,1,0,PI,50014,50014,D510
9,50,50,50015,Guardistallo,3,Centro,Toscana,Pisa,1,0,PI,50015,50015,E250
9,50,50,50016,Lajatico,3,Centro,Toscana,Pisa,1,0,PI,50016,50016,E413
9,50,50,50019,Montecatini Val di Cecina,3,Centro,Toscana,Pisa,1,0,PI,50019,50019,F458
9,50,50,50020,Montescudaio,3,Centro,Toscana,Pisa,1,0,PI,50020,50020,F640
9,50,50,50021,Monteverdi Marittimo,3,Centro,Toscana,Pisa,1,0,PI,50021,50021,F661
9,50,50,50022,Montopoli in Val d'Arno,3,Centro,Toscana,Pisa,1,0,PI,50022,50022,F686
9,50,50,50023,Orciano Pisano,3,Centro,Toscana,Pisa,1,0,PI,50023,50023,G090
9,50,50,50024,Palaia,3,Centro,Toscana,Pisa,1,0,PI,50024,50024,G254
9,50,50,50025,Peccioli,3,Centro,Toscana,Pisa,1,0,PI,50025,50025,G395
9,50,50,50026,Pisa,3,Centro,Toscana,Pisa,1,1,PI,50026,50026,G702
9,50,50,50027,Pomarance,3,Centro,Toscana,Pisa,1,0,PI,50027,50027,G804
9,50,50,50028,Ponsacco,3,Centro,Toscana,Pisa,1,0,PI,50028,50028,G822
9,50,50,50029,Pontedera,3,Centro,Toscana,Pisa,1,0,PI,50029,50029,G843
9,50,50,50030,Riparbella,3,Centro,Toscana,Pisa,1,0,PI,50030,50030,H319
9,50,50,50031,San Giuliano Terme,3,Centro,Toscana,Pisa,1,0,PI,50031,50031,A562
9,50,50,50032,San Miniato,3,Centro,Toscana,Pisa,1,0,PI,50032,50032,I046
9,50,50,50033,Santa Croce sull'Arno,3,Centro,Toscana,Pisa,1,0,PI,50033,50033,I177
9,50,50,50034,Santa Luce,3,Centro,Toscana,Pisa,1,0,PI,50034,50034,I217
9,50,50,50035,Santa Maria a Monte,3,Centro,Toscana,Pisa,1,0,PI,50035,50035,I232
9,50,50,50036,Terricciola,3,Centro,Toscana,Pisa,1,0,PI,50036,50036,L138
9,50,50,50037,Vecchiano,3,Centro,Toscana,Pisa,1,0,PI,50037,50037,L702
9,50,50,50038,Vicopisano,3,Centro,Toscana,Pisa,1,0,PI,50038,50038,L850
9,50,50,50039,Volterra,3,Centro,Toscana,Pisa,1,0,PI,50039,50039,M126
9,50,50,50040,Casciana Terme Lari,3,Centro,Toscana,Pisa,1,0,PI,50040,50040,M327
9,50,50,50041,Crespina Lorenzana,3,Centro,Toscana,Pisa,1,0,PI,50041,50041,M328
9,51,51,51001,Anghiari,3,Centro,Toscana,Arezzo,1,0,AR,51001,51001,A291
9,51,51,51002,Arezzo,3,Centro,Toscana,Arezzo,1,1,AR,51002,51002,A390
9,51,51,51003,Badia Tedalda,3,Centro,Toscana,Arezzo,1,0,AR,51003,51003,A541
9,51,51,51004,Bibbiena,3,Centro,Toscana,Arezzo,1,0,AR,51004,51004,A851
9,51,51,51005,Bucine,3,Centro,Toscana,Arezzo,1,0,AR,51005,51005,B243
9,51,51,51006,Capolona,3,Centro,Toscana,Arezzo,1,0,AR,51006,51006,B670
9,51,51,51007,Caprese Michelangelo,3,Centro,Toscana,Arezzo,1,0,AR,51007,51007,B693
9,51,51,51008,Castel Focognano,3,Centro,Toscana,Arezzo,1,0,AR,51008,51008,C102
9,51,51,51010,Castel San Niccolò,3,Centro,Toscana,Arezzo,1,0,AR,51010,51010,C263
9,51,51,51011,Castiglion Fibocchi,3,Centro,Toscana,Arezzo,1,0,AR,51011,51011,C318
9,51,51,51012,Castiglion Fiorentino,3,Centro,Toscana,Arezzo,1,0,AR,51012,51012,C319
9,51,51,51013,Cavriglia,3,Centro,Toscana,Arezzo,1,0,AR,51013,51013,C407
9,51,51,51014,Chitignano,3,Centro,Toscana,Arezzo,1,0,AR,51014,51014,C648
9,51,51,51015,Chiusi della Verna,3,Centro,Toscana,Arezzo,1,0,AR,51015,51015,C663
9,51,51,51016,Civitella in Val di Chiana,3,Centro,Toscana,Arezzo,1,0,AR,51016,51016,C774
9,51,51,51017,Cortona,3,Centro,Toscana,Arezzo,1,0,AR,51017,51017,D077
9,51,51,51018,Foiano della Chiana,3,Centro,Toscana,Arezzo,1,0,AR,51018,51018,D649
9,51,51,51020,Loro Ciuffenna,3,Centro,Toscana,Arezzo,1,0,AR,51020,51020,E693
9,51,51,51021,Lucignano,3,Centro,Toscana,Arezzo,1,0,AR,51021,51021,E718
9,51,51,51022,Marciano della Chiana,3,Centro,Toscana,Arezzo,1,0,AR,51022,51022,E933
9,51,51,51023,Montemignaio,3,Centro,Toscana,Arezzo,1,0,AR,51023,51023,F565
9,51,51,51024,Monterchi,3,Centro,Toscana,Arezzo,1,0,AR,51024,51024,F594
9,51,51,51025,Monte San Savino,3,Centro,Toscana,Arezzo,1,0,AR,51025,51025,F628
9,51,51,51026,Montevarchi,3,Centro,Toscana,Arezzo,1,0,AR,51026,51026,F656
9,51,51,51027,Ortignano Raggiolo,3,Centro,Toscana,Arezzo,1,0,AR,51027,51027,G139
9,51,51,51030,Pieve Santo Stefano,3,Centro,Toscana,Arezzo,1,0,AR,51030,51030,G653
9,51,51,51031,Poppi,3,Centro,Toscana,Arezzo,1,0,AR,51031,51031,G879
9,51,51,51033,San Giovanni Valdarno,3,Centro,Toscana,Arezzo,1,0,AR,51033,51033,H901
9,51,51,51034,Sansepolcro,3,Centro,Toscana,Arezzo,1,0,AR,51034,51034,I155
9,51,51,51035,Sestino,3,Centro,Toscana,Arezzo,1,0,AR,51035,51035,I681
9,51,51,51037,Subbiano,3,Centro,Toscana,Arezzo,1,0,AR,51037,51037,I991
9,51,51,51038,Talla,3,Centro,Toscana,Arezzo,1,0,AR,51038,51038,L038
9,51,51,51039,Terranuova Bracciolini,3,Centro,Toscana,Arezzo,1,0,AR,51039,51039,L123
9,51,51,51040,Castelfranco Piandiscò,3,Centro,Toscana,Arezzo,1,0,AR,51040,51040,M322
9,51,51,51041,Pratovecchio Stia,3,Centro,Toscana,Arezzo,1,0,AR,51041,51041,M329
9,51,51,51042,Laterina Pergine Valdarno,3,Centro,Toscana,Arezzo,1,0,AR,51042,51042,M392
9,52,52,52001,Abbadia San Salvatore,3,Centro,Toscana,Siena,1,0,SI,52001,52001,A006
9,52,52,52002,Asciano,3,Centro,Toscana,Siena,1,0,SI,52002,52002,A461
9,52,52,52003,Buonconvento,3,Centro,Toscana,Siena,1,0,SI,52003,52003,B269
9,52,52,52004,Casole d'Elsa,3,Centro,Toscana,Siena,1,0,SI,52004,52004,B984
9,52,52,52005,Castellina in Chianti,3,Centro,Toscana,Siena,1,0,SI,52005,52005,C172
9,52,52,52006,Castelnuovo Berardenga,3,Centro,Toscana,Siena,1,0,SI,52006,52006,C227
9,52,52,52007,Castiglione d'Orcia,3,Centro,Toscana,Siena,1,0,SI,52007,52007,C313
9,52,52,52008,Cetona,3,Centro,Toscana,Siena,1,0,SI,52008,52008,C587
9,52,52,52009,Chianciano Terme,3,Centro,Toscana,Siena,1,0,SI,52009,52009,C608
9,52,52,52010,Chiusdino,3,Centro,Toscana,Siena,1,0,SI,52010,52010,C661
9,52,52,52011,Chiusi,3,Centro,Toscana,Siena,1,0,SI,52011,52011,C662
9,52,52,52012,Colle di Val d'Elsa,3,Centro,Toscana,Siena,1,0,SI,52012,52012,C847
9,52,52,52013,Gaiole in Chianti,3,Centro,Toscana,Siena,1,0,SI,52013,52013,D858
9,52,52,52015,Montepulciano,3,Centro,Toscana,Siena,1,0,SI,52015,52015,F592
9,52,52,52016,Monteriggioni,3,Centro,Toscana,Siena,1,0,SI,52016,52016,F598
9,52,52,52017,Monteroni d'Arbia,3,Centro,Toscana,Siena,1,0,SI,52017,52017,F605
9,52,52,52018,Monticiano,3,Centro,Toscana,Siena,1,0,SI,52018,52018,F676
9,52,52,52019,Murlo,3,Centro,Toscana,Siena,1,0,SI,52019,52019,F815
9,52,52,52020,Piancastagnaio,3,Centro,Toscana,Siena,1,0,SI,52020,52020,G547
9,52,52,52021,Pienza,3,Centro,Toscana,Siena,1,0,SI,52021,52021,G602
9,52,52,52022,Poggibonsi,3,Centro,Toscana,Siena,1,0,SI,52022,52022,G752
9,52,52,52023,Radda in Chianti,3,Centro,Toscana,Siena,1,0,SI,52023,52023,H153
9,52,52,52024,Radicofani,3,Centro,Toscana,Siena,1,0,SI,52024,52024,H156
9,52,52,52025,Radicondoli,3,Centro,Toscana,Siena,1,0,SI,52025,52025,H157
9,52,52,52026,Rapolano Terme,3,Centro,Toscana,Siena,1,0,SI,52026,52026,H185
9,52,52,52027,San Casciano dei Bagni,3,Centro,Toscana,Siena,1,0,SI,52027,52027,H790
9,52,52,52028,San Gimignano,3,Centro,Toscana,Siena,1,0,SI,52028,52028,H875
9,52,52,52030,San Quirico d'Orcia,3,Centro,Toscana,Siena,1,0,SI,52030,52030,I135
9,52,52,52031,Sarteano,3,Centro,Toscana,Siena,1,0,SI,52031,52031,I445
9,52,52,52032,Siena,3,Centro,Toscana,Siena,1,1,SI,52032,52032,I726
9,52,52,52033,Sinalunga,3,Centro,Toscana,Siena,1,0,SI,52033,52033,A468
9,52,52,52034,Sovicille,3,Centro,Toscana,Siena,1,0,SI,52034,52034,I877
9,52,52,52035,Torrita di Siena,3,Centro,Toscana,Siena,1,0,SI,52035,52035,L303
9,52,52,52036,Trequanda,3,Centro,Toscana,Siena,1,0,SI,52036,52036,L384
9,52,52,52037,Montalcino,3,Centro,Toscana,Siena,1,0,SI,52037,52037,M378
9,53,53,53001,Arcidosso,3,Centro,Toscana,Grosseto,1,0,GR,53001,53001,A369
9,53,53,53002,Campagnatico,3,Centro,Toscana,Grosseto,1,0,GR,53002,53002,B497
9,53,53,53003,Capalbio,3,Centro,Toscana,Grosseto,1,0,GR,53003,53003,B646
9,53,53,53004,Castel del Piano,3,Centro,Toscana,Grosseto,1,0,GR,53004,53004,C085
9,53,53,53005,Castell'Azzara,3,Centro,Toscana,Grosseto,1,0,GR,53005,53005,C147
9,53,53,53006,Castiglione della Pescaia,3,Centro,Toscana,Grosseto,1,0,GR,53006,53006,C310
9,53,53,53007,Cinigiano,3,Centro,Toscana,Grosseto,1,0,GR,53007,53007,C705
9,53,53,53008,Civitella Paganico,3,Centro,Toscana,Grosseto,1,0,GR,53008,53008,C782
9,53,53,53009,Follonica,3,Centro,Toscana,Grosseto,1,0,GR,53009,53009,D656
9,53,53,53010,Gavorrano,3,Centro,Toscana,Grosseto,1,0,GR,53010,53010,D948
9,53,53,53011,Grosseto,3,Centro,Toscana,Grosseto,1,1,GR,53011,53011,E202
9,53,53,53012,Isola del Giglio,3,Centro,Toscana,Grosseto,1,0,GR,53012,53012,E348
9,53,53,53013,Magliano in Toscana,3,Centro,Toscana,Grosseto,1,0,GR,53013,53013,E810
9,53,53,53014,Manciano,3,Centro,Toscana,Grosseto,1,0,GR,53014,53014,E875
9,53,53,53015,Massa Marittima,3,Centro,Toscana,Grosseto,1,0,GR,53015,53015,F032
9,53,53,53016,Monte Argentario,3,Centro,Toscana,Grosseto,1,0,GR,53016,53016,F437
9,53,53,53017,Montieri,3,Centro,Toscana,Grosseto,1,0,GR,53017,53017,F677
9,53,53,53018,Orbetello,3,Centro,Toscana,Grosseto,1,0,GR,53018,53018,G088
9,53,53,53019,Pitigliano,3,Centro,Toscana,Grosseto,1,0,GR,53019,53019,G716
9,53,53,53020,Roccalbegna,3,Centro,Toscana,Grosseto,1,0,GR,53020,53020,H417
9,53,53,53021,Roccastrada,3,Centro,Toscana,Grosseto,1,0,GR,53021,53021,H449
9,53,53,53022,Santa Fiora,3,Centro,Toscana,Grosseto,1,0,GR,53022,53022,I187
9,53,53,53023,Scansano,3,Centro,Toscana,Grosseto,1,0,GR,53023,53023,I504
9,53,53,53024,Scarlino,3,Centro,Toscana,Grosseto,1,0,GR,53024,53024,I510
9,53,53,53025,Seggiano,3,Centro,Toscana,Grosseto,1,0,GR,53025,53025,I571
9,53,53,53026,Sorano,3,Centro,Toscana,Grosseto,1,0,GR,53026,53026,I841
9,53,53,53027,Monterotondo Marittimo,3,Centro,Toscana,Grosseto,1,0,GR,53027,53027,F612
9,53,53,53028,Semproniano,3,Centro,Toscana,Grosseto,1,0,GR,53028,53028,I601
9,100,100,100001,Cantagallo,3,Centro,Toscana,Prato,1,0,PO,100001,100001,B626
9,100,100,100002,Carmignano,3,Centro,Toscana,Prato,1,0,PO,100002,100002,B794
9,100,100,100003,Montemurlo,3,Centro,Toscana,Prato,1,0,PO,100003,100003,F572
9,100,100,100004,Poggio a Caiano,3,Centro,Toscana,Prato,1,0,PO,100004,100004,G754
9,100,100,100005,Prato,3,Centro,Toscana,Prato,1,1,PO,100005,100005,G999
9,100,100,100006,Vaiano,3,Centro,Toscana,Prato,1,0,PO,100006,100006,L537
9,100,100,100007,Vernio,3,Centro,Toscana,Prato,1,0,PO,100007,100007,L775
10,54,54,54001,Assisi,3,Centro,Umbria,Perugia,1,0,PG,54001,54001,A475
10,54,54,54002,Bastia Umbra,3,Centro,Umbria,Perugia,1,0,PG,54002,54002,A710
10,54,54,54003,Bettona,3,Centro,Umbria,Perugia,1,0,PG,54003,54003,A832
10,54,54,54004,Bevagna,3,Centro,Umbria,Perugia,1,0,PG,54004,54004,A835
10,54,54,54005,Campello sul Clitunno,3,Centro,Umbria,Perugia,1,0,PG,54005,54005,B504
10,54,54,54006,Cannara,3,Centro,Umbria,Perugia,1,0,PG,54006,54006,B609
10,54,54,54007,Cascia,3,Centro,Umbria,Perugia,1,0,PG,54007,54007,B948
10,54,54,54008,Castel Ritaldi,3,Centro,Umbria,Perugia,1,0,PG,54008,54008,C252
10,54,54,54009,Castiglione del Lago,3,Centro,Umbria,Perugia,1,0,PG,54009,54009,C309
10,54,54,54010,Cerreto di Spoleto,3,Centro,Umbria,Perugia,1,0,PG,54010,54010,C527
10,54,54,54011,Citerna,3,Centro,Umbria,Perugia,1,0,PG,54011,54011,C742
10,54,54,54012,Città della Pieve,3,Centro,Umbria,Perugia,1,0,PG,54012,54012,C744
10,54,54,54013,Città di Castello,3,Centro,Umbria,Perugia,1,0,PG,54013,54013,C745
10,54,54,54014,Collazzone,3,Centro,Umbria,Perugia,1,0,PG,54014,54014,C845
